code,region,authority,fye,maintenance_pct,year,local_authority_name,link_length_km,road_length_miles,cars_and_taxis,total_traffic,traffic_intensity,year_n,intensity_n,intensity_group,region_East of England,region_London,region_North East,region_North West,region_South East,region_South West,region_West Midlands,region_Yorkshire and the Humber
E08000003,North West,Manchester,FYE 2018,11.0,2018,Manchester,1386,861,1376400000.0,1666800000.0,1935888.5017421602,0.9965432098765432,0.5541733135588953,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000004,North West,Oldham,FYE 2018,6.0,2018,Oldham,826,513,561500000.0,696500000.0,1357699.805068226,0.9965432098765432,0.38865926375192494,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000005,North West,Rochdale,FYE 2018,5.0,2018,Rochdale,791,492,805100000.0,1061200000.0,2156910.5691056913,0.9965432098765432,0.6174437608652655,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000006,North West,Salford,FYE 2018,4.0,2018,Salford,808,502,1113800000.0,1427400000.0,2843426.294820717,0.9965432098765432,0.8139678345334593,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000014,North West,Sefton,FYE 2018,3.0,2018,Sefton,991,616,590800000.0,727600000.0,1181168.831168831,0.9965432098765432,0.3381249717906019,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000013,North West,St. Helens,FYE 2018,2.0,2018,St. Helens,738,459,666600000.0,861400000.0,1876688.4531590415,0.9965432098765432,0.5372265281130236,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000007,North West,Stockport,FYE 2018,8.0,2018,Stockport,996,619,965100000.0,1178000000.0,1903069.466882068,0.9965432098765432,0.544778437108183,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000008,North West,Tameside,FYE 2018,4.0,2018,Tameside,770,478,600000000.0,749300000.0,1567573.221757322,0.9965432098765432,0.44873826450525134,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000009,North West,Trafford,FYE 2018,5.0,2018,Trafford,804,500,757900000.0,924900000.0,1849800.0,0.9965432098765432,0.5295293579659777,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000007,North West,Warrington,FYE 2018,3.0,2018,Warrington,998,620,1313300000.0,1709600000.0,2757419.35483871,0.9965432098765432,0.7893472270573588,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000010,North West,Wigan,FYE 2018,3.0,2018,Wigan,1153,716,950200000.0,1217000000.0,1699720.6703910613,0.9965432098765432,0.4865671939202508,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000015,North West,Wirral,FYE 2018,1.0,2018,Wirral,1216,756,883000000.0,1072400000.0,1418518.5185185184,0.9965432098765432,0.4060694131116666,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000016,Yorkshire and the Humber,Barnsley,FYE 2018,3.0,2018,Barnsley,1217,756,974600000.0,1276600000.0,1688624.3386243386,0.9965432098765432,0.48339072433639835,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000032,Yorkshire and the Humber,Bradford,FYE 2018,3.0,2018,Bradford,1938,1204,1280600000.0,1577600000.0,1310299.003322259,0.9965432098765432,0.3750901664897266,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000033,Yorkshire and the Humber,Calderdale,FYE 2018,4.0,2018,Calderdale,1152,716,749000000.0,978700000.0,1366899.4413407822,0.9965432098765432,0.3912927795314293,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000017,Yorkshire and the Humber,Doncaster,FYE 2018,2.0,2018,Doncaster,1674,1040,1575200000.0,2171600000.0,2088076.923076923,0.9965432098765432,0.5977392325983875,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000011,Yorkshire and the Humber,East Riding of Yorkshire,FYE 2018,1.0,2018,East Riding of Yorkshire,3461,2151,1760100000.0,2321800000.0,1079404.9279404928,0.9965432098765432,0.30899372822880394,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000010,Yorkshire and the Humber,"Kingston upon Hull, City of",FYE 2018,4.0,2018,"Kingston upon Hull, City of",766,476,611900000.0,777100000.0,1632563.025210084,0.9965432098765432,0.4673424427389393,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000034,Yorkshire and the Humber,Kirklees,FYE 2018,3.0,2018,Kirklees,1910,1187,1347700000.0,1743700000.0,1468997.4726200507,0.9965432098765432,0.4205196716024107,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000035,Yorkshire and the Humber,Leeds,FYE 2018,3.0,2018,Leeds,3040,1889,3365200000.0,4262900000.0,2256696.6649020645,0.9965432098765432,0.6460088312734097,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000012,Yorkshire and the Humber,North East Lincolnshire,FYE 2018,2.0,2018,North East Lincolnshire,653,406,502800000.0,636700000.0,1568226.6009852216,0.9965432098765432,0.4489253028245604,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000013,Yorkshire and the Humber,North Lincolnshire,FYE 2018,4.0,2018,North Lincolnshire,1420,882,815400000.0,1162700000.0,1318253.9682539683,0.9965432098765432,0.3773673788764332,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000065,Yorkshire and the Humber,North Yorkshire,FYE 2018,3.0,2018,North Yorkshire,9207,5721,4217300000.0,5583600000.0,975983.2197168327,0.9965432098765432,0.2793879163813505,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000018,Yorkshire and the Humber,Rotherham,FYE 2018,2.0,2018,Rotherham,1220,758,1177400000.0,1563200000.0,2062269.129287599,0.9965432098765432,0.5903514152798779,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000019,Yorkshire and the Humber,Sheffield,FYE 2018,3.0,2018,Sheffield,1968,1223,1391600000.0,1760700000.0,1439656.5821749796,0.9965432098765432,0.41212045932025665,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000036,Yorkshire and the Humber,Wakefield,FYE 2018,2.0,2018,Wakefield,1570,976,1450200000.0,1911400000.0,1958401.6393442622,0.9965432098765432,0.5606179926054089,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000014,Yorkshire and the Humber,York,FYE 2018,8.0,2018,York,814,506,682300000.0,847200000.0,1674308.3003952568,0.9965432098765432,0.47929257181609236,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000015,East Midlands,Derby,FYE 2018,3.0,2018,Derby,772,480,931000000.0,1115600000.0,2324166.6666666665,0.9965432098765432,0.6653229985976464,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000007,East Midlands,Derbyshire,FYE 2018,2.0,2018,Derbyshire,5647,3509,4128900000.0,5311700000.0,1513736.107153035,0.9965432098765432,0.43332668880455455,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000016,East Midlands,Leicester,FYE 2018,4.0,2018,Leicester,830,516,770700000.0,931800000.0,1805813.953488372,0.9965432098765432,0.5169377788932326,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000018,East Midlands,Leicestershire,FYE 2018,1.0,2018,Leicestershire,4635,2880,3835500000.0,5087000000.0,1766319.4444444445,0.9965432098765432,0.5056319609576652,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000019,East Midlands,Lincolnshire,FYE 2018,2.0,2018,Lincolnshire,8953,5563,3216100000.0,4279600000.0,769297.1418299478,0.9965432098765432,0.22022133289992105,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000021,East Midlands,Northamptonshire,FYE 2018,3.0,2018,Northamptonshire,4656,2893,4412800000.0,5862600000.0,2026477.704804701,0.9965432098765432,0.5801056535612507,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000018,East Midlands,Nottingham,FYE 2018,9.0,2018,Nottingham,809,503,822200000.0,1024300000.0,2036381.7097415507,0.9965432098765432,0.582940804050764,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000024,East Midlands,Nottinghamshire,FYE 2018,2.0,2018,Nottinghamshire,4848,3012,3722500000.0,4858900000.0,1613180.6108897743,0.9965432098765432,0.46179397403374733,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000017,East Midlands,Rutland,FYE 2018,1.0,2018,Rutland,558,347,331500000.0,446000000.0,1285302.5936599423,0.9965432098765432,0.3679346184521327,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E08000025,West Midlands,Birmingham,FYE 2018,3.0,2018,Birmingham,2571,1598,2977300000.0,3700700000.0,2315832.2903629537,0.9965432098765432,0.6629371747609333,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000026,West Midlands,Coventry,FYE 2018,1.0,2018,Coventry,893,555,991400000.0,1210500000.0,2181081.081081081,0.9965432098765432,0.6243628849262652,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000027,West Midlands,Dudley,FYE 2018,2.0,2018,Dudley,1031,641,840900000.0,1063700000.0,1659438.3775351015,0.9965432098765432,0.4750358626015061,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000019,West Midlands,"Herefordshire, County of",FYE 2018,7.0,2018,"Herefordshire, County of",3349,2081,908400000.0,1239200000.0,595482.940893801,0.9965432098765432,0.17046475260632862,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000028,West Midlands,Sandwell,FYE 2018,2.0,2018,Sandwell,900,559,1014600000.0,1343900000.0,2404114.4901610017,0.9965432098765432,0.6882091050122494,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000051,West Midlands,Shropshire,FYE 2018,4.0,2018,Shropshire,5192,3226,1591000000.0,2138800000.0,662988.2207067576,0.9965432098765432,0.18978901873167656,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000029,West Midlands,Solihull,FYE 2018,5.0,2018,Solihull,880,547,1231900000.0,1555600000.0,2843875.6855575866,0.9965432098765432,0.8140964784886817,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000028,West Midlands,Staffordshire,FYE 2018,3.0,2018,Staffordshire,6350,3946,4541400000.0,6027900000.0,1527597.5671566143,0.9965432098765432,0.4372947123834098,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000021,West Midlands,Stoke-on-Trent,FYE 2018,7.0,2018,Stoke-on-Trent,875,544,700000000.0,869800000.0,1598897.0588235294,0.9965432098765432,0.45770512110093714,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000020,West Midlands,Telford and Wrekin,FYE 2018,1.0,2018,Telford and Wrekin,1067,663,748800000.0,955000000.0,1440422.322775264,0.9965432098765432,0.41233966254678767,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000030,West Midlands,Walsall,FYE 2018,3.0,2018,Walsall,874,543,735000000.0,970100000.0,1786556.1694290976,0.9965432098765432,0.5114249872245359,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000031,West Midlands,Warwickshire,FYE 2018,2.0,2018,Warwickshire,4201,2610,4704200000.0,6162700000.0,2361187.7394636017,0.9965432098765432,0.675920763171856,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000031,West Midlands,Wolverhampton,FYE 2018,2.0,2018,Wolverhampton,779,484,591900000.0,743300000.0,1535743.8016528925,0.9965432098765432,0.43962667817574114,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000034,West Midlands,Worcestershire,FYE 2018,3.0,2018,Worcestershire,4262,2648,3396500000.0,4389700000.0,1657741.6918429004,0.9965432098765432,0.4745501642096468,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000055,East of England,Bedford,FYE 2018,2.0,2018,Bedford,924,574,662000000.0,845000000.0,1472125.4355400696,0.9965432098765432,0.42141509175419956,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000003,East of England,Cambridgeshire,FYE 2018,3.0,2018,Cambridgeshire,4766,2961,3689300000.0,4977600000.0,1681053.6980749746,0.9965432098765432,0.4812235298129386,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000056,East of England,Central Bedfordshire,FYE 2018,2.0,2018,Central Bedfordshire,1537,955,1621400000.0,2149300000.0,2250575.9162303666,0.9965432098765432,0.6442566871959985,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000012,East of England,Essex,FYE 2018,3.0,2018,Essex,8259,5132,7269000000.0,9539700000.0,1858865.9392049883,0.9965432098765432,0.5321246012174514,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000015,East of England,Hertfordshire,FYE 2018,2.0,2018,Hertfordshire,5018,3118,5899500000.0,7548500000.0,2420942.912123156,0.9965432098765432,0.6930264601193962,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000020,East of England,Norfolk,FYE 2018,3.0,2018,Norfolk,10014,6222,4169800000.0,5387000000.0,865798.7785278045,0.9965432098765432,0.2478461840856071,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000031,East of England,Peterborough,FYE 2018,1.0,2018,Peterborough,970,603,953300000.0,1213700000.0,2012769.4859038142,0.9965432098765432,0.5761814972451929,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000033,East of England,Southend-on-Sea,FYE 2018,24.0,2018,Southend-on-Sea,457,284,330700000.0,400700000.0,1410915.4929577464,0.9965432098765432,0.4038929479566258,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000029,East of England,Suffolk,FYE 2018,2.0,2018,Suffolk,6993,4345,3111700000.0,4151100000.0,955373.993095512,0.9965432098765432,0.273488256666266,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000034,East of England,Thurrock,FYE 2018,2.0,2018,Thurrock,596,370,810800000.0,1116400000.0,3017297.2972972975,0.9965432098765432,0.8637406750082807,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000002,London,Barking and Dagenham,FYE 2018,4.0,2018,Barking and Dagenham,339,211,313300000.0,410300000.0,1944549.7630331754,0.9965432098765432,0.5566527124834314,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000003,London,Barnet,FYE 2018,4.0,2018,Barnet,765,475,867700000.0,1114900000.0,2347157.8947368423,0.9965432098765432,0.6719045372714758,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000004,London,Bexley,FYE 2018,1.0,2018,Bexley,550,342,495400000.0,630700000.0,1844152.0467836258,0.9965432098765432,0.527912557749474,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000005,London,Brent,FYE 2018,7.0,2018,Brent,489,304,487100000.0,620700000.0,2041776.3157894737,0.9965432098765432,0.5844850803384902,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000006,London,Bromley,FYE 2018,2.0,2018,Bromley,904,562,705300000.0,881400000.0,1568327.4021352313,0.9965432098765432,0.44895415846746606,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000007,London,Camden,FYE 2018,8.0,2018,Camden,278,173,222800000.0,303700000.0,1755491.3294797689,0.9965432098765432,0.5025322719289992,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000001,London,City of London,FYE 2018,8.0,2018,City of London,56,35,62800000.0,92600000.0,2645714.285714286,0.9965432098765432,0.757370195197157,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000008,London,Croydon,FYE 2018,6.0,2018,Croydon,776,482,659600000.0,828300000.0,1718464.7302904564,0.9965432098765432,0.4919329253529476,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000009,London,Ealing,FYE 2018,5.0,2018,Ealing,589,366,656900000.0,847100000.0,2314480.87431694,0.9965432098765432,0.6625503143051054,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000010,London,Enfield,FYE 2018,3.0,2018,Enfield,636,395,812500000.0,1103500000.0,2793670.8860759493,0.9965432098765432,0.799724700330869,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000011,London,Greenwich,FYE 2018,3.0,2018,Greenwich,504,313,567400000.0,742200000.0,2371246.0063897762,0.9965432098765432,0.6788000731662703,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000012,London,Hackney,FYE 2018,7.0,2018,Hackney,272,169,207100000.0,283500000.0,1677514.7928994084,0.9965432098765432,0.48021047208479495,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000013,London,Hammersmith and Fulham,FYE 2018,6.0,2018,Hammersmith and Fulham,221,137,240400000.0,327700000.0,2391970.802919708,0.9965432098765432,0.6847328162738876,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000014,London,Haringey,FYE 2018,5.0,2018,Haringey,356,221,258300000.0,340000000.0,1538461.5384615385,0.9965432098765432,0.44040466575677845,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000015,London,Harrow,FYE 2018,3.0,2018,Harrow,476,296,328700000.0,399700000.0,1350337.8378378379,0.9965432098765432,0.3865518046856075,Low,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000016,London,Havering,FYE 2018,2.0,2018,Havering,659,409,809900000.0,1114600000.0,2725183.3740831297,0.9965432098765432,0.7801192574428568,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000017,London,Hillingdon,FYE 2018,2.0,2018,Hillingdon,762,473,1230200000.0,1526000000.0,3226215.644820296,0.9965432098765432,0.9235462747656418,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000018,London,Hounslow,FYE 2018,1.0,2018,Hounslow,503,313,841200000.0,1050600000.0,3356549.5207667733,0.9965432098765432,0.9608560453630877,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000019,London,Islington,FYE 2018,7.0,2018,Islington,238,148,170500000.0,241700000.0,1633108.1081081082,0.9965432098765432,0.4674984798224235,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000020,London,Kensington and Chelsea,FYE 2018,4.0,2018,Kensington and Chelsea,206,128,233400000.0,322500000.0,2519531.25,0.9965432098765432,0.7212486567130053,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000021,London,Kingston upon Thames,FYE 2018,4.0,2018,Kingston upon Thames,344,214,493300000.0,612500000.0,2862149.5327102803,0.9965432098765432,0.8193276053944739,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000022,London,Lambeth,FYE 2018,5.0,2018,Lambeth,376,234,336200000.0,467500000.0,1997863.2478632478,0.9965432098765432,0.5719143923369275,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000023,London,Lewisham,FYE 2018,5.0,2018,Lewisham,446,277,357500000.0,470400000.0,1698194.9458483756,0.9965432098765432,0.4861304353855328,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000024,London,Merton,FYE 2018,5.0,2018,Merton,379,235,320400000.0,412200000.0,1754042.5531914893,0.9965432098765432,0.5021175408349516,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000025,London,Newham,FYE 2018,6.0,2018,Newham,430,267,454000000.0,591900000.0,2216853.9325842694,0.9965432098765432,0.6346033298873938,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000026,London,Redbridge,FYE 2018,3.0,2018,Redbridge,534,332,593100000.0,758100000.0,2283433.734939759,0.9965432098765432,0.6536626660290329,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000027,London,Richmond upon Thames,FYE 2018,4.0,2018,Richmond upon Thames,414,257,425700000.0,532600000.0,2072373.5408560312,0.9965432098765432,0.5932439347795297,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000028,London,Southwark,FYE 2018,8.0,2018,Southwark,391,243,316200000.0,438100000.0,1802880.658436214,0.9965432098765432,0.516098084955675,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000029,London,Sutton,FYE 2018,5.0,2018,Sutton,432,268,352600000.0,442100000.0,1649626.865671642,0.9965432098765432,0.47222718945968895,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000030,London,Tower Hamlets,FYE 2018,6.0,2018,Tower Hamlets,288,179,397600000.0,545500000.0,3047486.033519553,0.9965432098765432,0.872382594193909,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000031,London,Waltham Forest,FYE 2018,4.0,2018,Waltham Forest,424,263,405000000.0,527400000.0,2005323.19391635,0.9965432098765432,0.5740498991181795,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000032,London,Wandsworth,FYE 2018,6.0,2018,Wandsworth,431,268,366200000.0,485800000.0,1812686.5671641792,0.9965432098765432,0.5189051541269326,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000033,London,Westminster,FYE 2018,8.0,2018,Westminster,340,211,371700000.0,526800000.0,2496682.4644549764,0.9965432098765432,0.7147078940684174,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000036,South East,Bracknell Forest,FYE 2018,4.0,2018,Bracknell Forest,471,293,376000000.0,453700000.0,1548464.1638225256,0.9965432098765432,0.4432680476279957,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000043,South East,Brighton and Hove,FYE 2018,9.0,2018,Brighton and Hove,621,386,634600000.0,795800000.0,2061658.0310880828,0.9965432098765432,0.5901764804559813,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000060,South East,Buckinghamshire,FYE 2018,4.0,2018,Buckinghamshire,3304,2053,3253800000.0,4063900000.0,1979493.4242571846,0.9965432098765432,0.566655790920522,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000011,South East,East Sussex,FYE 2018,4.0,2018,East Sussex,3407,2117,2119400000.0,2691900000.0,1271563.5333018422,0.9965432098765432,0.3640016333669989,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000014,South East,Hampshire,FYE 2018,3.0,2018,Hampshire,8968,5572,7706900000.0,9732600000.0,1746697.774587222,0.9965432098765432,0.5000150022368762,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000046,South East,Isle of Wight,FYE 2018,3.0,2018,Isle of Wight,884,549,332200000.0,413400000.0,753005.4644808744,0.9965432098765432,0.21555762793352265,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000016,South East,Kent,FYE 2018,4.0,2018,Kent,9206,5720,7197200000.0,9530500000.0,1666171.3286713287,0.9965432098765432,0.47696325761306557,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000035,South East,Medway,FYE 2018,2.0,2018,Medway,853,530,685800000.0,868400000.0,1638490.566037736,0.9965432098765432,0.46903927855296446,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000042,South East,Milton Keynes,FYE 2018,1.0,2018,Milton Keynes,1286,799,1231900000.0,1564200000.0,1957697.121401752,0.9965432098765432,0.5604163151625648,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000025,South East,Oxfordshire,FYE 2018,4.0,2018,Oxfordshire,4762,2959,3783500000.0,4869300000.0,1645589.7262588711,0.9965432098765432,0.47107150568778733,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000044,South East,Portsmouth,FYE 2018,7.0,2018,Portsmouth,460,286,603100000.0,748800000.0,2618181.8181818184,0.9965432098765432,0.7494886675424448,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000038,South East,Reading,FYE 2018,4.0,2018,Reading,396,246,305900000.0,371300000.0,1509349.593495935,0.9965432098765432,0.4320709921019093,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000039,South East,Slough,FYE 2018,4.0,2018,Slough,324,201,414700000.0,515700000.0,2565671.6417910447,0.9965432098765432,0.7344569451990095,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000045,South East,Southampton,FYE 2018,4.0,2018,Southampton,586,364,526700000.0,648300000.0,1781043.956043956,0.9965432098765432,0.5098470443037848,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000030,South East,Surrey,FYE 2018,4.0,2018,Surrey,5551,3449,6909400000.0,8675500000.0,2515366.772977675,0.9965432098765432,0.7200565208908105,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000037,South East,West Berkshire,FYE 2018,3.0,2018,West Berkshire,1418,881,1507100000.0,1936900000.0,2198524.4040862657,0.9965432098765432,0.629356263470826,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000032,South East,West Sussex,FYE 2018,3.0,2018,West Sussex,4288,2664,3541900000.0,4450800000.0,1670720.7207207207,0.9965432098765432,0.47826558037825645,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000040,South East,Windsor and Maidenhead,FYE 2018,4.0,2018,Windsor and Maidenhead,686,426,929400000.0,1140400000.0,2676995.3051643195,0.9965432098765432,0.7663247946921822,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000041,South East,Wokingham,FYE 2018,3.0,2018,Wokingham,771,479,825400000.0,1016600000.0,2122338.2045929017,0.9965432098765432,0.6075469709507758,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000022,South West,Bath and North East Somerset,FYE 2018,3.0,2018,Bath and North East Somerset,1070,665,617900000.0,772800000.0,1162105.2631578948,0.9965432098765432,0.3326677769969097,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000028,South West,Bournemouth,FYE 2018,4.0,2018,Bournemouth,512,318,440900000.0,533000000.0,1676100.6289308176,0.9965432098765432,0.47980564921835184,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
